random-mating,leakage,fertility
0.5388947876760286,0.35926319178401905,0.21555791507041142
0.35289478767602855,0.357263191784019,0.20715791507041142
0.16689478767602858,0.355263191784019,0.1987579150704114
0.019105212323971207,0.35326319178401905,0.19035791507041142
0.20510521232397158,0.35126319178401905,0.18195791507041142
0.3911052123239715,0.349263191784019,0.17355791507041138
0.5771052123239713,0.347263191784019,0.16515791507041142
0.7368947876760282,0.34526319178401904,0.15675791507041145
0.5508947876760285,0.34326319178401904,0.1483579150704114
0.3648947876760286,0.34126319178401904,0.13995791507041141
0.17889478767602826,0.339263191784019,0.1315579150704114
0.007105212323970697,0.3372631917840191,0.12315791507041139
0.1931052123239714,0.33526319178401903,0.1147579150704114
0.37910521232397176,0.33326319178401903,0.10635791507041144
0.5651052123239719,0.33126319178401903,0.09795791507041139
0.7488947876760307,0.3292631917840191,0.08955791507041141
0.5628947876760283,0.3272631917840191,0.08115791507041138
0.3768947876760288,0.325263191784019,0.07275791507041139
0.19089478767602847,0.323263191784019,0.06435791507041141
0.004894787676027856,0.32126319178401896,0.055957915070411424
0.18110521232397123,0.3192631917840191,0.04755791507041145
0.36710521232397153,0.317263191784019,0.039157915070411456
0.553105212323971,0.315263191784019,0.03075791507041145
0.7391052123239713,0.31326319178401907,0.022357915070411395
0.5748947876760293,0.31126319178401907,0.01395791507041142
0.3888947876760289,0.30926319178401906,0.005557915070411379
0.20289478767602862,0.307263191784019,0.0028420849295886117
0.016894787676028283,0.305263191784019,0.011242084929588602
0.1691052123239719,0.30326319178401906,0.019642084929588608
0.3551052123239714,0.30126319178401906,0.0280420849295886
0.5411052123239717,0.299263191784019,0.03644208492958861
0.7271052123239713,0.297263191784019,0.04484208492958856
0.5868947876760285,0.29526319178401905,0.053242084929588554
0.40089478767602915,0.29326319178401905,0.06164208492958853
0.2148947876760288,0.29126319178401905,0.07004208492958852
0.028894787676028544,0.289263191784019,0.07844208492958851
0.15710521232397096,0.28726319178401905,0.08684208492958859
0.34310521232397123,0.28526319178401904,0.09524208492958858
0.5291052123239717,0.28326319178401904,0.10364208492958865
0.7151052123239718,0.28126319178401904,0.11204208492958863
0.5988947876760279,0.27926319178401904,0.1204420849295886
0.41289478767602755,0.27726319178401904,0.1288420849295886
0.22689478767602728,0.27526319178401903,0.1372420849295886
0.040894787676027014,0.27326319178401903,0.14564208492958858
0.1451052123239716,0.271263191784019,0.15404208492958857
0.33110521232397194,0.26926319178401903,0.16244208492958853
0.5171052123239723,0.267263191784019,0.1708420849295886
0.7031052123239725,0.265263191784019,0.17924208492958862
0.6108947876760289,0.2632631917840191,0.1876420849295886
0.42489478767602856,0.2612631917840191,0.19604208492958855
0.23889478767602823,0.259263191784019,0.20444208492958857
0.05289478767602794,0.257263191784019,0.21284208492958853
0.13310521232397235,0.255263191784019,0.22124208492958852
0.31910521232397093,0.25326319178401907,0.2296420849295885
0.505105212323973,0.251263191784019,0.2380420849295886
0.6911052123239733,0.249263191784019,0.24644208492958866
0.6228947876760265,0.247263191784019,0.25484208492958865
0.4368947876760279,0.24526319178401906,0.2632420849295886
0.2508947876760276,0.24326319178401903,0.27164208492958863
0.06489478767602733,0.24126319178401903,0.28004208492958854
0.121105212323973,0.239263191784019,0.28844208492958856
0.30710521232397336,0.237263191784019,0.29684208492958847
0.4931052123239719,0.23526319178401905,0.29475791507041144
0.6791052123239721,0.23326319178401902,0.2863579150704115
0.6348947876760275,0.231263191784019,0.2779579150704114
0.44889478767602725,0.22926319178401905,0.2695579150704114
0.2628947876760286,0.22726319178401905,0.26115791507041136
0.0768947876760283,0.22526319178401902,0.2527579150704114
0.109105212323972,0.22326319178401902,0.2443579150704114
0.2951052123239723,0.221263191784019,0.23595791507041144
0.4811052123239726,0.21926319178401904,0.22755791507041143
0.6671052123239712,0.21726319178401904,0.2191579150704113
0.6468947876760285,0.215263191784019,0.21075791507041144
0.4608947876760282,0.21326319178401906,0.20235791507041131
0.27489478767602793,0.21126319178401903,0.19395791507041152
0.08889478767602756,0.20926319178401903,0.18555791507041136
0.09710521232397269,0.20726319178401903,0.17715791507041137
0.283105212323973,0.205263191784019,0.16875791507041138
0.4691052123239733,0.203263191784019,0.16035791507041142
0.6551052123239736,0.20126319178401902,0.1519579150704114
0.6588947876760278,0.19926319178401902,0.14355791507041124
0.4728947876760292,0.19726319178401908,0.13515791507041144
0.28689478767602716,0.19526319178401905,0.1267579150704113
0.10089478767602861,0.19326319178401904,0.11835791507041148
0.08510521232397339,0.19126319178401902,0.1099579150704113
0.271105212323972,0.189263191784019,0.1015579150704115
0.45710521232397394,0.18726319178401898,0.09315791507041132
0.6431052123239726,0.18526319178401895,0.08475791507041135
0.6708947876760287,0.183263191784019,0.07635791507041136
0.4848947876760268,0.181263191784019,0.06795791507041121
0.2988947876760282,0.17926319178401906,0.05955791507041139
0.11289478767602625,0.17726319178401906,0.05115791507041124
0.07310521232397238,0.17526319178401903,0.04275791507041141
0.2591052123239744,0.173263191784019,0.034357915070411256
0.44510521232397293,0.171263191784019,0.025957915070411428
0.631105212323975,0.169263191784019,0.017557915070411323
0.6828947876760298,0.16726319178401905,0.009157915070411481
0.4968947876760279,0.16526319178401905,0.0007579150704115911
0.3108947876760292,0.16326319178401905,0.007642084929588483
0.12489478767602721,0.16126319178401904,0.016042084929588658
0.06110521232397133,0.15926319178401904,0.02444208492958843
0.24710521232397337,0.15726319178401904,0.03284208492958862
0.4331052123239719,0.15526319178401898,0.041242084929588425
0.619105212323974,0.15326319178401898,0.04964208492958858
0.6948947876760274,0.15126319178401904,0.05804208492958839
0.5088947876760289,0.14926319178401903,0.06644208492958854
0.3228947876760302,0.1472631917840191,0.07484208492958837
0.13689478767602822,0.14526319178401906,0.08324208492958853
0.04910521232397373,0.14326319178401903,0.09164208492958871
0.23510521232397236,0.14126319178401903,0.1000420849295885
0.42110521232397435,0.139263191784019,0.10844208492958865
0.6071052123239731,0.13726319178401897,0.11684208492958847
0.7068947876760252,0.13526319178401897,0.12524208492958863
0.5208947876760265,0.13326319178401902,0.13364208492958843
0.33489478767602787,0.13126319178401902,0.14204208492958859
0.14889478767602923,0.12926319178401904,0.1504420849295884
0.037105212323972764,0.12726319178401907,0.15884208492958857
0.22310521232397135,0.125263191784019,0.1672420849295884
0.40910521232397334,0.12326319178401904,0.17564208492958855
0.595105212323972,0.12126319178401898,0.1840420849295887
0.7188947876760261,0.11926319178401898,0.19244208492958853
0.5328947876760275,0.11726319178401903,0.2008420849295887
0.34689478767602544,0.115263191784019,0.2092420849295885
0.16089478767603024,0.11326319178401906,0.21764208492958864
0.02510521232397163,0.11126319178401906,0.22604208492958844
0.21110521232397034,0.10926319178401905,0.23444208492958862
0.39710521232397233,0.10726319178401902,0.24284208492958848
0.583105212323971,0.105263191784019,0.2512420849295886
0.7308947876760271,0.10326319178401899,0.25964208492958873
0.5448947876760251,0.10126319178401896,0.26804208492958853
0.35889478767602645,0.09926319178401893,0.2764420849295887
0.17289478767602445,0.0972631917840191,0.28484208492958857
0.013105212323970786,0.09526319178401907,0.2932420849295887
0.1991052123239727,0.09326319178401904,0.2983579150704113
0.3851052123239713,0.09126319178401901,0.2899579150704113
0.5711052123239733,0.08926319178401901,0.2815579150704115
0.7428947876760286,0.087263191784019,0.2731579150704114
0.5568947876760261,0.08526319178401898,0.2647579150704112
0.37089478767602746,0.08326319178401911,0.2563579150704114
0.18489478767602546,0.08126319178401892,0.2479579150704112
0.001105212323975105,0.07926319178401908,0.2395579150704114
0.18710521232397173,0.07726319178401905,0.23115791507041128
0.3731052123239703,0.075263191784019,0.22275791507041146
0.5591052123239724,0.073263191784019,0.2143579150704113
0.7451052123239708,0.07126319178401896,0.20595791507041147
0.5688947876760271,0.06926319178401896,0.19755791507041132
0.3828947876760285,0.06726319178401893,0.1891579150704115
0.19689478767602644,0.0652631917840191,0.18075791507041133
0.01089478767602807,0.06326319178401904,0.1723579150704115
0.17510521232397408,0.06126319178401904,0.16395791507041135
0.3611052123239727,0.05926319178401904,0.1555579150704112
0.5471052123239712,0.057263191784019035,0.1471579150704114
0.7331052123239732,0.055263191784019006,0.13875791507041124
0.580894787676028,0.05326319178401895,0.13035791507041142
0.39489478767602615,0.051263191784018974,0.12195791507041127
0.20889478767602754,0.04926319178401897,0.11355791507041144
0.022894787676025374,0.04726319178401908,0.10515791507041129
0.16310521232397307,0.045263191784019025,0.0967579150704115
0.34910521232397507,0.04326319178401905,0.08835791507041131
0.5351052123239737,0.04126319178401905,0.07995791507041151
0.7211052123239724,0.03926319178401899,0.07155791507041133
0.5928947876760258,0.03726319178401899,0.0631579150704112
0.4068947876760339,0.03526319178401896,0.05475791507041137
0.2208947876760285,0.03326319178401907,0.046357915070411565
0.0348947876760298,0.03126319178401896,0.03795791507041141
0.1511052123239687,0.029263191784019038,0.029557915070411233
0.3371052123239673,0.027263191784019064,0.02115791507041141
0.5231052123239659,0.025263191784019035,0.012757915070411602
0.7091052123239713,0.023263191784019033,0.004357915070411461
0.6048947876760301,0.021263191784018948,0.004042084929588713
0.41889478767603155,0.019263191784019168,0.012442084929588487
0.23289478767603294,0.017263191784018972,0.02084208492958866
0.04689478767602748,0.015263191784019137,0.0292420849295885
0.13910521232397105,0.013263191784018913,0.03764208492958861
0.3251052123239697,0.011263191784019105,0.0460420849295888
0.5111052123239683,0.009263191784018965,0.05444208492958861
0.6971052123239668,0.007263191784019102,0.06284208492958841
0.6168947876760278,0.005263191784019183,0.07124208492958856
0.4308947876760292,0.003263191784018571,0.07964208492958873
0.2448947876760305,0.0012631917840193185,0.08804208492958854
0.0588947876760319,0.000736808215979573,0.09644208492958871
0.12710521232397348,0.002736808215981129,0.10484208492958852
0.31310521232397204,0.00473680821598102,0.11324208492958868
0.4991052123239639,0.006736808215980772,0.1216420849295885
0.6851052123239693,0.008736808215980857,0.13004208492958866
0.6288947876760321,0.010736808215980942,0.13844208492958845
0.44289478767602675,0.012736808215981027,0.1468420849295886
0.2568947876760349,0.014736808215980973,0.15524208492958844
0.07089478767602954,0.01673680821598092,0.1636420849295886
0.115105212323969,0.018736808215981005,0.17204208492958842
0.3011052123239744,0.02073680821598095,0.18044208492958858
0.48710521232396625,0.022736808215980897,0.1888420849295884
0.6731052123239648,0.024736808215980954,0.19724208492958856
0.6408947876760298,0.02673680821598101,0.20564208492958871
0.4548947876760312,0.028736808215980986,0.2140420849295885
0.26889478767602576,0.030736808215980987,0.22244208492958864
0.08289478767603392,0.03273680821598102,0.2308420849295885
0.10310521232397145,0.034736808215980935,0.23924208492958865
0.28910521232397,0.03673680821598102,0.24764208492958847
0.4751052123239755,0.038736808215980884,0.25604208492958863
0.6611052123239672,0.04073680821598094,0.26444208492958843
0.6528947876760341,0.04273680821598097,0.2728420849295886
0.46689478767602877,0.044736808215981,0.28124208492958874
0.28089478767603016,0.046736808215981,0.2896420849295885
0.0948947876760316,0.048736808215980865,0.29804208492958834
0.09110521232396702,0.05073680821598106,0.2935579150704114
0.2771052123239724,0.052736808215980896,0.2851579150704113
0.46310521232397106,0.054736808215981064,0.27675791507041153
0.6491052123239697,0.05673680821598093,0.2683579150704117
0.6648947876760318,0.05873680821598096,0.2599579150704115
0.4788947876760332,0.060736808215981014,0.25155791507041136
0.2928947876760278,0.06273680821598099,0.2431579150704112
0.10689478767603594,0.06473680821598102,0.23475791507041174
0.07910521232396939,0.06673680821598088,0.22635791507041159
0.265105212323968,0.06873680821598105,0.21795791507041143
0.4511052123239734,0.07073680821598091,0.20955791507041124
0.637105212323972,0.07273680821598108,0.20115791507041145
0.6768947876760294,0.07473680821598094,0.19275791507041165
0.4908947876760308,0.07673680821598097,0.18435791507041147
0.3048947876760322,0.07873680821598097,0.17595791507041134
0.11889478767602675,0.080736808215981,0.16755791507041115
0.067105212323965,0.082736808215981,0.1591579150704117
0.2531052123239704,0.0847368082159809,0.15075791507041153
0.43910521232396904,0.08673680821598101,0.14235791507041137
0.6251052123239744,0.08873680821598093,0.13395791507041122
0.6888947876760338,0.09073680821598096,0.12555791507041175
0.5028947876760284,0.09273680821598093,0.11715791507041157
0.3168947876760298,0.09473680821598096,0.10875791507041144
0.1308947876760312,0.09673680821598099,0.10035791507041128
0.055105212323967326,0.09873680821598088,0.09195791507041146
0.24110521232396603,0.10073680821598102,0.08355791507041165
0.42710521232397136,0.10273680821598088,0.07515791507041149
0.61310521232397,0.10473680821598105,0.06675791507041133
0.7008947876760314,0.10673680821598092,0.058357915070411506
0.5148947876760328,0.10873680821598095,0.0499579150704117
0.3288947876760274,0.11073680821598098,0.041557915070411525
0.1428947876760288,0.11273680821598098,0.0331579150704114
0.04310521232396973,0.114736808215981,0.024757915070411213
0.2291052123239684,0.11673680821598087,0.016357915070411438
0.415105212323967,0.11873680821598101,0.007957915070411598
0.6011052123239724,0.12073680821598093,0.0004420849295877438
0.7128947876760292,0.12273680821598107,0.008842084929588717
0.5268947876760304,0.1247368082159809,0.017242084929588525
0.3408947876760318,0.12673680821598096,0.02564208492958835
0.1548947876760264,0.128736808215981,0.034042084929588504
0.03110521232397226,0.130736808215981,0.04244208492958866
0.21710521232396401,0.13273680821598105,0.05084208492958847
0.40310521232396934,0.13473680821598089,0.05924208492958863
0.589105212323968,0.13673680821598105,0.06764208492958845
0.7248947876760266,0.13873680821598094,0.0760420849295886
0.5388947876760348,0.14073680821598095,0.08444208492958839
0.35289478767602944,0.14273680821598095,0.09284208492958858
0.16689478767603078,0.14473680821598098,0.10124208492958837
0.019105212323974538,0.14673680821598098,0.10964208492958853
0.20510521232396633,0.14873680821598087,0.11804208492958836
0.391105212323965,0.150736808215981,0.1264420849295885
0.5771052123239704,0.1527368082159809,0.13484208492958868
0.7368947876760312,0.15473680821598107,0.14324208492958848
0.5508947876760257,0.15673680821598096,0.1516420849295886
0.36489478767603384,0.15873680821598096,0.16004208492958846
0.17889478767602843,0.16073680821598096,0.1684420849295886
0.007105212323969781,0.162736808215981,0.17684208492958842
0.19310521232397554,0.16473680821598102,0.18524208492958857
0.37910521232396743,0.1667368082159809,0.1936420849295884
0.5651052123239659,0.16873680821598103,0.20204208492958856
0.7488947876760307,0.17073680821598092,0.2104420849295887
0.56289478767603,0.17273680821598109,0.2188420849295885
0.37689478767603146,0.17473680821598095,0.22724208492958836
0.19089478767603285,0.17673680821598098,0.23564208492958852
0.004894787676027856,0.17873680821598098,0.24404208492958868
0.18110521232397114,0.180736808215981,0.2524420849295885
0.36710521232396975,0.18273680821598104,0.26084208492958827
0.5531052123239684,0.1847368082159809,0.2692420849295884
0.7391052123239673,0.18673680821598104,0.2776420849295886
0.5748947876760278,0.18873680821598093,0.2860420849295887
0.38889478767603586,0.19073680821598094,0.2944420849295886
0.20289478767603045,0.19273680821598096,0.2971579150704117
0.01689478767603203,0.194736808215981,0.28875791507041143
0.16910521232397352,0.196736808215981,0.2803579150704113
0.35510521232397213,0.198736808215981,0.27195791507041145
0.5411052123239708,0.20073680821598103,0.26355791507041165
0.7271052123239694,0.20273680821598092,0.25515791507041147
0.586894787676032,0.20473680821598106,0.24675791507041134
0.4008947876760267,0.20673680821598095,0.2383579150704112
0.21489478767603482,0.20873680821598095,0.22995791507041136
0.028894787676029376,0.21073680821598098,0.22155791507041156
0.15710521232396912,0.21273680821598098,0.2131579150704114
0.3431052123239745,0.214736808215981,0.20475791507041124
0.5291052123239663,0.21673680821598088,0.19635791507041145
0.7151052123239718,0.21873680821598104,0.18795791507041162
0.5988947876760298,0.2207368082159809,0.17955791507041147
0.41289478767603105,0.22273680821598107,0.17115791507041128
0.2268947876760325,0.22473680821598094,0.16275791507041149
0.04089478767603384,0.22673680821598097,0.15435791507041133
0.1451052123239715,0.22873680821598097,0.1459579150704115
0.3311052123239701,0.230736808215981,0.13755791507041135
0.5171052123239687,0.23273680821598103,0.12915791507041155
0.7031052123239674,0.2347368082159809,0.12075791507041138
0.6108947876760273,0.23673680821598106,0.11235791507041157
0.42489478767602873,0.23873680821598092,0.10395791507041141
0.23889478767603006,0.2407368082159811,0.09555791507041125
0.05289478767603144,0.24273680821598095,0.08715791507041144
0.13310521232396716,0.24473680821598098,0.07875791507041127
0.3191052123239725,0.24673680821598099,0.07035791507041145
0.5051052123239711,0.24873680821598101,0.06195791507041129
0.6911052123239697,0.25073680821598104,0.0535579150704115
0.6228947876760318,0.2527368082159809,0.04515791507041134
0.4368947876760263,0.25473680821598105,0.03675791507041152
0.2508947876760277,0.25673680821598094,0.028357915070411365
0.06489478767602912,0.25873680821598094,0.019957915070411558
0.12110521232396951,0.260736808215981,0.011557915070411416
0.3071052123239681,0.262736808215981,0.0031579150704111767
0.49310521232397353,0.264736808215981,0.005242084929588514
0.6791052123239654,0.2667368082159809,0.013642084929588388
0.6348947876760292,0.26873680821598106,0.022042084929588528
0.44889478767603075,0.2707368082159809,0.030442084929588702
0.2628947876760253,0.27273680821598106,0.03884208492958852
0.0768947876760335,0.27473680821598095,0.047242084929588334
0.10910521232397187,0.27673680821598096,0.05564208492958849
0.29510521232397047,0.278736808215981,0.06404208492958864
0.4811052123239691,0.280736808215981,0.07244208492958878
0.6671052123239745,0.282736808215981,0.08084208492958861
0.6468947876760269,0.284736808215981,0.08924208492958877
0.46089478767602154,0.2867368082159811,0.09764208492958891
0.2748947876760365,0.2887368082159809,0.1060420849295884
0.0888947876760311,0.29073680821598097,0.11444208492958823
0.09710521232396749,0.29273680821598097,0.12284208492958837
0.28310521232397967,0.29473680821598097,0.13124208492958853
0.4691052123239782,0.29673680821598103,0.13964208492958868
0.6551052123239769,0.29873680821598103,0.14804208492958884
0.6588947876760245,0.30073680821598103,0.15644208492958867
0.47289478767601234,0.30273680821598103,0.1648420849295888
0.28689478767602733,0.3047368082159809,0.17324208492958829
0.10089478767602869,0.3067368082159809,0.18164208492958844
0.08510521232396985,0.308736808215981,0.19004208492958827
0.27110521232398205,0.310736808215981,0.19844208492958842
0.4571052123239806,0.312736808215981,0.20684208492958892
0.6431052123239793,0.31473680821598105,0.21524208492958907
0.6708947876760221,0.31673680821598105,0.22364208492958923
0.48489478767602356,0.31873680821598105,0.2320420849295887
0.29889478767602495,0.32073680821598094,0.24044208492958818
0.11289478767602633,0.32273680821598094,0.24884208492958834
0.07310521232397221,0.32473680821598094,0.2572420849295885
0.2591052123239708,0.32673680821598095,0.26564208492958863
0.44510521232398303,0.328736808215981,0.2740420849295888
0.6311052123239818,0.330736808215981,0.28244208492958894
0.6828947876760199,0.332736808215981,0.290842084929589
0.49689478767602113,0.33473680821598106,0.2992420849295897
0.3108947876760225,0.33673680821598106,0.2923579150704112
0.12489478767602397,0.33873680821598096,0.2839579150704118
0.061105212323974575,0.34073680821598096,0.27555791507041166
0.24710521232397326,0.34273680821598096,0.2671579150704115
0.43310521232397187,0.34473680821598096,0.25875791507041135
0.619105212323984,0.346736808215981,0.25035791507041116
0.6948947876760173,0.348736808215981,0.241957915070411
0.5088947876760188,0.3507368082159811,0.23355791507041085
0.3228947876760202,0.3527368082159811,0.22515791507041066
0.13689478767603513,0.3547368082159809,0.2167579150704112
0.04910521232397698,0.35673680821598097,0.2083579150704117
0.2351052123239756,0.358736808215981,0.19995791507041158
0.42110521232397424,0.360736808215981,0.1915579150704114
0.6071052123239729,0.362736808215981,0.18315791507041126
0.706894787676015,0.364736808215981,0.17475791507041108
0.5208947876760164,0.36673680821598104,0.16635791507041095
0.33489478767601777,0.36873680821598104,0.15795791507041076
0.14889478767601916,0.37073680821598104,0.14955791507041064
0.03710521232396577,0.37273680821598093,0.14115791507041117
0.223105212323978,0.374736808215981,0.13275791507041101
0.40910521232397656,0.376736808215981,0.12435791507041084
0.5951052123239752,0.378736808215981,0.11595791507041137
0.7188947876760261,0.380736808215981,0.1075579150704112
0.532894787676014,0.382736808215981,0.09915791507041107
0.34689478767601545,0.38473680821598105,0.09075791507041091
0.16089478767601678,0.38673680821598105,0.08235791507041072
